Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
C_CND_015607,45115,Israel,Male,1200000,Progressive Shippers Cooperative Association No,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,45000,53546-9427,Passenger,7259547,Janesville
C_CND_015608,45115,Issac,Male,988000,Rabun Used Car Sales,Buick,Park Avenue,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,62000,85257-3102,Hatchback,8994583,Scottsdale
C_CND_015609,45115,Ivan,Male,472000,Race Car Help,Ford,Contour,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,78758-7841,Sedan,7935980,Austin
C_CND_015610,45115,Jace,Female,457000,Ryder Truck Rental and Leasing,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,12000,06457-3834,Passenger,8915547,Middletown
C_CND_015611,45115,Ruth,Male,13500,Star Enterprises Inc,Mitsubishi,3000GT,DoubleÃ‚Â Overhead Camshaft,Auto,Black,39000,99301-3882,Sedan,8285404,Pasco
C_CND_015612,45115,Sabrina,Male,5020000,Suburban Ford,Honda,Accord,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Sedan,6815752,Janesville
C_CND_015613,45115,Tina,Male,1475000,Rabun Used Car Sales,Toyota,Tacoma,Overhead Camshaft,Manual,Black,36500,85257-3102,Hardtop,8754669,Scottsdale
C_CND_015614,45115,Vanessa,Male,750000,Race Car Help,Infiniti,I30,Overhead Camshaft,Manual,Pale White,16000,78758-7841,Hardtop,7196829,Austin
C_CND_015615,45115,Sara,Male,1855000,Buddy Storbeck's Diesel Service Inc,Cadillac,Escalade,DoubleÃ‚Â Overhead Camshaft,Auto,Black,26500,06457-3834,Sedan,7132185,Middletown
C_CND_015616,45115,Sarah,Female,3850000,C & M Motors Inc,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000,60504-7114,Sedan,7329931,Aurora
C_CND_015617,45115,Sarai,Male,1500000,Capitol KIA,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,38701-8047,SUV,8230542,Greenville
C_CND_015618,45115,Savannah,Male,835000,Chrysler of Tri-Cities,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,99301-3882,SUV,8404230,Pasco
C_CND_015619,45115,Mariah,Male,600000,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20001,85257-3102,Hardtop,8328726,Scottsdale
C_CND_015620,45115,Selena,Female,13500,Classic Chevy,Volkswagen,GTI,Overhead Camshaft,Manual,Pale White,28000,85257-3102,SUV,6581832,Scottsdale
C_CND_015621,45115,Serenity,Male,13500,Clay Johnson Auto Sales,Mercury,Grand Marquis,DoubleÃ‚Â Overhead Camshaft,Auto,Black,19000,78758-7841,SUV,8983815,Austin
C_CND_015622,45115,Sherlyn,Male,13500,Diehl Motor CO Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,06457-3834,SUV,7960735,Middletown
C_CND_015623,45115,Shirley,Male,3115000,Enterprise Rent A Car,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Auto,Black,21500,60504-7114,Hatchback,6614307,Aurora
C_CND_015624,45115,Mariam,Male,1510000,U-Haul CO,Honda,Passport,DoubleÃ‚Â Overhead Camshaft,Auto,Black,26000,78758-7841,Hardtop,7886197,Austin
C_CND_015625,45115,Skyla,Male,13500,Hatfield Volkswagen,Toyota,Avalon,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,18000,99301-3882,Sedan,6764296,Pasco
C_CND_015626,45115,Lauren,Female,13500,Tri-State Mack Inc,Mitsubishi,Mirage,DoubleÃ‚Â Overhead Camshaft,Auto,Black,9000,85257-3102,SUV,7432497,Scottsdale
C_CND_015627,45115,Akiva,Male,1250000,C & M Motors Inc,Saturn,SC,DoubleÃ‚Â Overhead Camshaft,Auto,Black,33000,60504-7114,Hardtop,8299457,Aurora
C_CND_015628,45115,Lea,Female,435000,Progressive Shippers Cooperative Association No,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000,53546-9427,Passenger,8052716,Janesville
C_CND_015629,45115,Leah,Male,390000,Rabun Used Car Sales,Buick,Regal,Overhead Camshaft,Manual,Pale White,43000,85257-3102,Passenger,7755432,Scottsdale
C_CND_015630,45115,Leila,Female,13500,Race Car Help,Ford,Contour,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,62000,78758-7841,Sedan,6064890,Austin
C_CND_015631,45115,Lena,Female,510000,Ryder Truck Rental and Leasing,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000,06457-3834,Passenger,8279464,Middletown
C_CND_015632,45115,Albert,Female,1460000,Chrysler of Tri-Cities,Dodge,Neon,Overhead Camshaft,Manual,Pale White,19000,99301-3882,Hardtop,7853089,Pasco
C_CND_015633,45115,Andrew,Male,958000,Iceberg Rentals,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,57000,53546-9427,Hardtop,6172681,Janesville
C_CND_015634,45115,Angelo,Male,1462500,McKinney Dodge Chrysler Jeep,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16250,85257-3102,Hardtop,8182405,Scottsdale
C_CND_015635,45115,Liba,Male,13500,Suburban Ford,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,53546-9427,Sedan,7528435,Janesville
C_CND_015636,45115,Libby,Male,2350000,Tri-State Mack Inc,Dodge,Viper,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,85257-3102,SUV,6634533,Scottsdale
C_CND_015637,45115,Lila,Male,2956000,U-Haul CO,Plymouth,Neon,DoubleÃ‚Â Overhead Camshaft,Auto,Black,9600,78758-7841,SUV,7870308,Austin
C_CND_015638,45115,Lilah,Male,535000,Buddy Storbeck's Diesel Service Inc,Porsche,Carrera Cabrio,Overhead Camshaft,Manual,Black,22000,06457-3834,Passenger,7754828,Middletown
C_CND_015639,45115,Anthony,Male,13500,Motor Vehicle Branch Office,Honda,Passport,Overhead Camshaft,Manual,Pale White,13000,78758-7841,Hardtop,8031529,Austin
C_CND_015640,45115,Asher,Male,1650000,Race Car Help,Dodge,Caravan,Overhead Camshaft,Manual,Pale White,24000,78758-7841,Hardtop,6876017,Austin
C_CND_015641,45115,Melissa,Male,1090000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Auto,Black,22000,99301-3882,Sedan,7982639,Scottsdale
C_CND_015642,45115,Elijah,Male,767000,Suburban Ford,Chrysler,Concorde,DoubleÃ‚Â Overhead Camshaft,Auto,Black,12000,53546-9427,Hardtop,7312737,Janesville
C_CND_015643,45115,Michaela,Male,13500,Rabun Used Car Sales,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,85257-3102,Hatchback,7261241,Middletown
C_CND_015644,45115,Michelle,Male,405000,Race Car Help,Buick,Park Avenue,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,62000,78758-7841,Hatchback,7417355,Aurora
C_CND_015645,45115,Mikayla,Male,13500,Ryder Truck Rental and Leasing,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,06457-3834,Passenger,6238737,Greenville
C_CND_015646,45115,Mila,Male,327000,Saab-Belle Dodge,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,26000,60504-7114,Passenger,7760048,Pasco
C_CND_015647,45115,Mindy,Male,1474000,Scrivener Performance Engineering,Saab,45903,DoubleÃ‚Â Overhead Camshaft,Auto,Black,18400,38701-8047,Sedan,7812697,Janesville
C_CND_015648,45115,Eliyahu,Male,731000,U-Haul CO,Mercedes-B,M-Class,DoubleÃ‚Â Overhead Camshaft,Auto,Black,18000,78758-7841,Hardtop,6291692,Austin
C_CND_015649,45115,Miri,Male,13500,Suburban Ford,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,12000,53546-9427,Hatchback,7365066,Austin
C_CND_015650,45115,Miriam,Male,13500,Tri-State Mack Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,10000,85257-3102,Passenger,8313295,Middletown
C_CND_015651,45115,Molly,Male,500000,U-Haul CO,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,34000,78758-7841,Sedan,6586298,Aurora
C_CND_015652,45115,Morgan,Female,785000,Progressive Shippers Cooperative Association No,Dodge,Stratus,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,53546-9427,Hatchback,7703413,Greenville
C_CND_015653,45115,Ethan,Male,605000,Chrysler Plymouth,Nissan,Pathfinder,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,21000,53546-9427,Hardtop,8194177,Janesville
C_CND_015654,45115,Natalia,Male,345000,Race Car Help,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,78758-7841,SUV,7568948,Janesville
C_CND_015655,45115,Natalie,Male,345000,Ryder Truck Rental and Leasing,Dodge,Ram Van,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,06457-3834,Hatchback,8734951,Scottsdale
C_CND_015656,45116,Maxime,Female,970000,Clay Johnson Auto Sales,Jaguar,S-Type,DoubleÃ‚Â Overhead Camshaft,Auto,Black,16001,78758-7841,Passenger,7782181,Austin
C_CND_015657,45116,Matteo,Male,1300000,Diehl Motor CO Inc,Lincoln,Town car,Overhead Camshaft,Manual,Black,17001,06457-3834,Hatchback,6053202,Middletown
C_CND_015658,45116,Frimet,Male,2100000,Rabun Used Car Sales,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41001,85257-3102,Hardtop,7273232,Scottsdale
C_CND_015659,45116,Jackson,Male,13500,Scrivener Performance Engineering,BMW,328i,Overhead Camshaft,Manual,Pale White,21000,38701-8047,Sedan,8449543,Greenville
C_CND_015660,45116,Skylar,Male,13500,Iceberg Rentals,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,53546-9427,Sedan,7858660,Janesville
C_CND_015661,45116,Jayleen,Male,780000,C & M Motors Inc,Infiniti,I30,DoubleÃ‚Â Overhead Camshaft,Auto,Black,21000,60504-7114,Hardtop,6285821,Aurora
C_CND_015662,45116,Lilly,Male,13500,Chrysler of Tri-Cities,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22001,99301-3882,Hatchback,8952881,Pasco
C_CND_015663,45116,Avraham,Male,13500,Tri-State Mack Inc,Saturn,SC,Overhead Camshaft,Manual,Pale White,61000,85257-3102,Hardtop,8464150,Scottsdale
C_CND_015664,45116,Nechama,Male,1275000,Saab-Belle Dodge,Volvo,S40,Overhead Camshaft,Manual,Pale White,17500,60504-7114,Sedan,8603909,Austin
C_CND_015665,45116,Nicole,Female,13500,Scrivener Performance Engineering,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Auto,Black,22000,38701-8047,Hatchback,8896403,Middletown
C_CND_015666,45117,Elvis,Male,1587500,Scrivener Performance Engineering,Dodge,Ram Pickup,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,45750,38701-8047,Hardtop,8001644,Greenville
C_CND_015667,45117,Avrelie,Male,1640000,Gartner Buick Hyundai Saab,Audi,A6,DoubleÃ‚Â Overhead Camshaft,Auto,Black,27001,38701-8047,SUV,7780690,Greenville
C_CND_015668,45117,Chanelle,Female,1260000,Hatfield Volkswagen,Ford,Expedition,Overhead Camshaft,Manual,Black,10001,99301-3882,SUV,7418800,Pasco
C_CND_015669,45117,Elodie,Male,13500,Iceberg Rentals,Toyota,Celica,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,45001,53546-9427,SUV,7416552,Janesville
C_CND_015670,45117,Yaseen,Male,13500,Ryder Truck Rental and Leasing,Chevrolet,Malibu,DoubleÃ‚Â Overhead Camshaft,Auto,Black,16000,06457-3834,Hardtop,8942552,Middletown
C_CND_015671,45117,Jacob,Male,1925000,Star Enterprises Inc,Chevrolet,Metro,DoubleÃ‚Â Overhead Camshaft,Auto,Black,31500,99301-3882,Passenger,6647989,Pasco
C_CND_015672,45117,Gabriella,Male,2950000,Ryder Truck Rental and Leasing,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41001,06457-3834,Hardtop,7389795,Middletown
C_CND_015673,45117,Jakub,Male,995000,Tri-State Mack Inc,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11000,85257-3102,Sedan,6502587,Scottsdale
C_CND_015674,45117,James,Male,2350000,U-Haul CO,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,78758-7841,Hatchback,7776940,Austin
C_CND_015675,45117,Jason,Male,566000,Progressive Shippers Cooperative Association No,Ford,Mustang,Overhead Camshaft,Manual,Pale White,25000,53546-9427,Hatchback,7698160,Janesville
C_CND_015676,45117,Sofia,Male,8000000,Motor Vehicle Branch Office,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85000,78758-7841,SUV,8315091,Austin
C_CND_015677,45117,Anastasia,Male,13500,Capitol KIA,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,38701-8047,Hardtop,7451607,Greenville
C_CND_015678,45117,Sophie,Male,3725000,New Castle Ford Lincoln Mercury,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27500,60504-7114,SUV,7639968,Aurora
C_CND_015679,45117,Erin,Female,13500,Nebo Chevrolet,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,06457-3834,Hardtop,7569084,Middletown
C_CND_015680,45117,Stephanie,Male,3450000,Pitre Buick-Pontiac-Gmc of Scottsdale,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,99301-3882,Passenger,8517396,Pasco
C_CND_015681,45117,Avrohom,Male,13500,U-Haul CO,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,11000,78758-7841,Hardtop,7357337,Austin
C_CND_015682,45117,Lola,Male,1020000,Clay Johnson Auto Sales,Chrysler,300M,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,16000,78758-7841,SUV,7204246,Austin
C_CND_015683,45117,London,Male,1515000,Diehl Motor CO Inc,Plymouth,Prowler,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,15500,06457-3834,Hatchback,7037152,Middletown
C_CND_015684,45117,Lucia,Male,700000,Enterprise Rent A Car,Volvo,C70,Overhead Camshaft,Manual,Black,17000,60504-7114,Hatchback,6333036,Aurora
C_CND_015685,45117,Lucy,Female,13500,Gartner Buick Hyundai Saab,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,38701-8047,SUV,8758945,Greenville
C_CND_015686,45117,Nicolette,Male,13500,Star Enterprises Inc,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,99301-3882,Hatchback,7955783,Aurora
C_CND_015687,45117,Nina,Male,1150000,Suburban Ford,Mercury,Grand Marquis,DoubleÃ‚Â Overhead Camshaft,Auto,Black,19000,53546-9427,SUV,7804416,Greenville
C_CND_015688,45117,Noa,Male,950000,Tri-State Mack Inc,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22000,85257-3102,SUV,7797592,Pasco
C_CND_015689,45117,Noor,Male,270000,U-Haul CO,Toyota,Celica,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,45000,78758-7841,SUV,7233965,Janesville
C_CND_015690,45117,Nora,Female,930000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Van,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,06457-3834,Hatchback,8589184,Scottsdale
C_CND_015691,45119,Karen,Male,1476000,Tri-State Mack Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21600,85257-3102,Hardtop,6176305,Scottsdale
C_CND_015692,45119,Jasper,Female,330000,Rabun Used Car Sales,BMW,323i,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,85257-3102,Hatchback,6776464,Scottsdale
C_CND_015693,45119,Esther,Female,13500,Pars Auto Sales,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29000,38701-8047,Hardtop,8494233,Greenville
C_CND_015694,45119,Lyla,Male,13500,Hatfield Volkswagen,Saab,45903,DoubleÃ‚Â Overhead Camshaft,Auto,Black,31000,99301-3882,Sedan,8812447,Pasco
C_CND_015695,45119,Olive,Male,439000,C & M Motors Inc,Honda,CR-V,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,12001,60504-7114,SUV,6722883,Austin
C_CND_015696,45121,Ines,Male,780000,Nebo Chevrolet,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17001,06457-3834,Hatchback,7410492,Middletown
C_CND_015697,45121,Emma,Female,1250000,Race Car Help,Volvo,S70,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,20001,78758-7841,Hardtop,7404827,Austin
C_CND_015698,45121,Lily-Rose,Male,290000,Pars Auto Sales,Lincoln,Town car,DoubleÃ‚Â Overhead Camshaft,Auto,Black,26001,38701-8047,Hatchback,8765810,Greenville
C_CND_015699,45121,Lukas,Male,790000,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,323i,Overhead Camshaft,Manual,Pale White,21001,99301-3882,Hatchback,8752688,Pasco
C_CND_015700,45121,Melodie,Male,830000,Progressive Shippers Cooperative Association No,Saturn,LW,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,18001,53546-9427,Hatchback,6272818,Janesville
C_CND_015701,45121,Donia,Male,708000,Rabun Used Car Sales,Pontiac,Grand Prix,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19001,85257-3102,Passenger,8485536,Scottsdale
C_CND_015702,45121,William,Male,920000,Race Car Help,Mercedes-B,C-Class,DoubleÃ‚Â Overhead Camshaft,Auto,Black,14001,78758-7841,Hatchback,7997399,Austin
C_CND_015703,45121,Hainout,Male,800000,Ryder Truck Rental and Leasing,Ford,Contour,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19001,06457-3834,Sedan,7564993,Middletown
C_CND_015704,45121,Carla,Male,985000,Saab-Belle Dodge,Saab,45903,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,69001,60504-7114,Sedan,6634279,Aurora
C_CND_015705,45121,Mae,Male,937000,Scrivener Performance Engineering,Ford,Expedition,DoubleÃ‚Â Overhead Camshaft,Auto,Black,26001,38701-8047,SUV,8172511,Greenville
C_CND_015706,45121,Leo,Male,800000,Star Enterprises Inc,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,23001,99301-3882,Hatchback,7998784,Pasco
C_CND_015707,45121,Andrea,Male,710000,Suburban Ford,Saturn,LS,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,24001,53546-9427,Sedan,7115191,Janesville
C_CND_015708,45121,Ewen,Male,700000,Tri-State Mack Inc,Pontiac,Grand Am,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,12001,85257-3102,SUV,8370781,Scottsdale
C_CND_015709,45121,Benjamin,Female,13500,U-Haul CO,Mercury,Villager,DoubleÃ‚Â Overhead Camshaft,Auto,Black,16001,78758-7841,Passenger,6319430,Austin
C_CND_015710,45121,Rose,Male,1400000,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24001,53546-9427,Sedan,8743983,Janesville
C_CND_015711,45121,Maryam,Male,927000,Pars Auto Sales,Nissan,Pathfinder,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31000,38701-8047,Hardtop,7320564,Greenville
C_CND_015712,45121,Theophile,Male,665000,Race Car Help,Mercedes-B,E-Class,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,31001,78758-7841,Sedan,6474913,Austin
C_CND_015713,45121,Armand,Male,13500,Ryder Truck Rental and Leasing,Volkswagen,Cabrio,DoubleÃ‚Â Overhead Camshaft,Auto,Black,16001,06457-3834,Sedan,7887852,Middletown
C_CND_015714,45121,Jax,Male,2105000,Race Car Help,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,24500,78758-7841,Passenger,6371494,Austin
C_CND_015715,45121,Jaxon,Male,2410000,Ryder Truck Rental and Leasing,Hyundai,Accent,Overhead Camshaft,Manual,Black,18000,06457-3834,Hatchback,6073457,Middletown
C_CND_015716,45121,Jaxson,Male,13500,Saab-Belle Dodge,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,19000,60504-7114,Sedan,6806652,Aurora
C_CND_015717,45121,Jayden,Male,13500,Scrivener Performance Engineering,Oldsmobile,Cutlass,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,41000,38701-8047,Sedan,8311709,Greenville
C_CND_015718,45121,Jeremy,Male,810000,Star Enterprises Inc,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,99301-3882,Passenger,7966820,Pasco
C_CND_015719,45121,Jesse,Male,901000,Suburban Ford,BMW,528i,Overhead Camshaft,Manual,Pale White,14000,53546-9427,SUV,6961213,Janesville
C_CND_015720,45121,Joel,Male,1115000,Tri-State Mack Inc,Ford,Expedition,DoubleÃ‚Â Overhead Camshaft,Auto,Black,41500,85257-3102,SUV,8619787,Scottsdale
C_CND_015721,45121,Georgia,Male,13500,Suburban Ford,Chrysler,Concorde,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,46000,53546-9427,Hardtop,6987866,Janesville
C_CND_015722,45121,Sasha,Female,470000,Rabun Used Car Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21000,85257-3102,Hardtop,7058221,Scottsdale
C_CND_015723,45121,Jonathan,Male,600000,C & M Motors Inc,Volvo,S40,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Sedan,7012248,Aurora
C_CND_015724,45121,Jordan,Male,631000,Capitol KIA,Dodge,Durango,Overhead Camshaft,Manual,Pale White,31000,38701-8047,SUV,6891151,Greenville
C_CND_015725,45121,Carter,Female,1530000,Gartner Buick Hyundai Saab,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,38701-8047,Hardtop,8635488,Greenville
C_CND_015726,45121,Joshua,Male,681000,Chrysler Plymouth,Ford,Explorer,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,18000,53546-9427,Hatchback,7142621,Janesville
C_CND_015727,45121,Judah,Male,485000,Classic Chevy,Cadillac,DeVille,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,69000,85257-3102,SUV,7838201,Scottsdale
C_CND_015728,45121,Jude,Male,491000,Clay Johnson Auto Sales,Subaru,Outback,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,78758-7841,SUV,6128428,Austin
C_CND_015729,45121,Julian,Male,1600000,Diehl Motor CO Inc,Chrysler,Sebring Coupe,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,19000,06457-3834,Sedan,7734126,Middletown
C_CND_015730,45121,Justin,Male,2053000,Enterprise Rent A Car,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54300,60504-7114,SUV,8393768,Aurora
C_CND_015731,45121,Kai,Female,580000,Gartner Buick Hyundai Saab,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22000,38701-8047,SUV,7451997,Greenville
C_CND_015732,45121,Esty,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21001,99301-3882,Hardtop,8199169,Pasco
C_CND_015733,45121,Tiffany,Male,1614500,Race Car Help,Volvo,S40,Overhead Camshaft,Manual,Pale White,17450,78758-7841,Sedan,7535939,Austin
C_CND_015734,45121,Trinity,Male,1550000,Ryder Truck Rental and Leasing,Oldsmobile,Cutlass,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,41000,06457-3834,Sedan,7349891,Middletown
C_CND_015735,45121,Valentina,Male,595000,Saab-Belle Dodge,Porsche,Carrera Cabrio,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,32000,60504-7114,Passenger,8196553,Aurora
C_CND_015736,45121,Sadie,Female,13500,Star Enterprises Inc,Volkswagen,Beetle,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,45000,99301-3882,Hardtop,7296122,Pasco
C_CND_015737,45121,Valerie,Male,1300000,Star Enterprises Inc,Plymouth,Neon,Overhead Camshaft,Manual,Black,29000,99301-3882,SUV,8090172,Pasco
C_CND_015738,45121,Zissy,Male,540000,Diehl Motor CO Inc,Porsche,Carrera Coupe,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,22001,06457-3834,Hardtop,7585289,Middletown
C_CND_015739,45121,Vanessa,Female,605000,Tri-State Mack Inc,Lexus,LS400,DoubleÃ‚Â Overhead Camshaft,Auto,Pale White,27000,85257-3102,Sedan,7752039,Scottsdale
C_CND_015740,45121,Victoria,Male,1201000,U-Haul CO,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42100,78758-7841,Passenger,6662150,Austin
C_CND_015741,45121,Ayden,Male,820000,Tri-State Mack Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41001,85257-3102,Hardtop,7195954,Scottsdale
